104.537, 129.744, 2.235, 44.560 False
104.387, 129.745, 2.240, 44.627 False
104.238, 129.744, 2.240, 44.694 False
104.088, 129.744, 2.246, 44.761 False
103.939, 129.747, 2.250, 44.828 False
103.788, 129.750, 2.253, 44.895 False
103.638, 129.752, 2.256, 44.962 False
103.488, 129.755, 2.258, 45.029 False
103.337, 129.756, 2.260, 45.096 False
103.186, 129.758, 2.262, 45.163 False
103.036, 129.759, 2.263, 45.230 False
102.885, 129.760, 2.266, 45.297 False
102.734, 129.754, 2.259, 45.364 False
102.583, 129.749, 2.264, 45.431 False
102.432, 129.739, 2.261, 45.498 False
102.281, 129.732, 2.269, 45.565 False
102.130, 129.721, 2.265, 45.632 False
101.979, 129.711, 2.273, 45.699 False
101.829, 129.695, 2.258, 45.766 False
101.678, 129.678, 2.270, 45.833 False
101.528, 129.657, 2.261, 45.900 False
101.377, 129.638, 2.276, 45.967 False
101.227, 129.613, 2.267, 46.034 False
101.077, 129.591, 2.282, 46.101 False
100.927, 129.563, 2.272, 46.168 False
100.777, 129.537, 2.287, 46.235 False
100.626, 129.509, 2.289, 46.302 False
100.475, 129.484, 2.300, 46.369 False
100.325, 129.454, 2.293, 46.436 False
100.174, 129.426, 2.302, 46.503 False
100.024, 129.394, 2.294, 46.570 False
99.873, 129.363, 2.303, 46.637 False
99.724, 129.326, 2.284, 46.704 False
99.576, 129.288, 2.295, 46.771 False
99.429, 129.245, 2.282, 46.838 False
99.281, 129.205, 2.300, 46.905 False
99.134, 129.158, 2.287, 46.972 False
98.987, 129.114, 2.304, 47.039 False
98.842, 129.063, 2.285, 47.106 False
98.696, 129.014, 2.304, 47.173 False
98.553, 128.958, 2.288, 47.240 False
98.408, 128.904, 2.311, 47.307 False
98.266, 128.844, 2.294, 47.374 False
98.122, 128.787, 2.316, 47.441 False
97.981, 128.724, 2.305, 47.508 False
97.837, 128.664, 2.325, 47.575 False
97.697, 128.598, 2.309, 47.642 False
97.555, 128.535, 2.327, 47.709 False
97.416, 128.465, 2.311, 47.776 False
97.276, 128.398, 2.329, 47.843 False
97.139, 128.324, 2.307, 47.910 False
97.002, 128.252, 2.327, 47.977 False
96.868, 128.174, 2.308, 48.044 False
96.732, 128.097, 2.330, 48.111 False
96.599, 128.016, 2.312, 48.178 False
96.465, 127.936, 2.334, 48.245 False
96.335, 127.850, 2.316, 48.312 False
96.203, 127.766, 2.338, 48.379 False
96.075, 127.677, 2.318, 48.446 False
95.946, 127.589, 2.340, 48.513 False
95.820, 127.496, 2.321, 48.580 False
95.693, 127.405, 2.344, 48.647 False
95.570, 127.308, 2.325, 48.714 False
95.445, 127.213, 2.347, 48.781 False
95.325, 127.113, 2.327, 48.848 False
95.203, 127.014, 2.350, 48.915 False
95.085, 126.911, 2.330, 48.982 False
94.965, 126.809, 2.352, 49.049 False
94.850, 126.702, 2.332, 49.116 False
94.734, 126.596, 2.354, 49.183 False
94.622, 126.486, 2.336, 49.250 False
94.508, 126.377, 2.358, 49.317 False
94.398, 126.264, 2.339, 49.384 False
94.287, 126.152, 2.361, 49.451 False
94.181, 126.035, 2.341, 49.518 False
94.073, 125.920, 2.363, 49.585 False
93.969, 125.801, 2.346, 49.652 False
93.863, 125.684, 2.367, 49.719 False
93.763, 125.562, 2.349, 49.786 False
93.660, 125.442, 2.369, 49.853 False
93.562, 125.317, 2.351, 49.920 False
93.463, 125.194, 2.371, 49.987 False
93.368, 125.067, 2.349, 50.054 False
93.273, 124.941, 2.370, 50.121 False
93.183, 124.811, 2.350, 50.188 False
93.091, 124.682, 2.372, 50.255 False
93.004, 124.550, 2.353, 50.322 False
92.915, 124.418, 2.375, 50.389 False
92.831, 124.283, 2.361, 50.456 False
92.745, 124.150, 2.381, 50.523 False
92.663, 124.013, 2.364, 50.590 False
92.580, 123.878, 2.383, 50.657 False
92.502, 123.739, 2.366, 50.724 False
92.422, 123.601, 2.384, 50.791 False
92.348, 123.461, 2.367, 50.858 False
92.271, 123.321, 2.386, 50.925 False
92.201, 123.179, 2.369, 50.992 False
92.127, 123.037, 2.387, 51.059 False
92.058, 122.890, 2.367, 51.126 False
91.986, 122.747, 2.381, 51.193 False
91.921, 122.602, 2.366, 51.260 False
91.855, 122.457, 2.387, 51.327 False
91.794, 122.310, 2.374, 51.394 False
91.731, 122.163, 2.394, 51.461 False
91.674, 122.014, 2.379, 51.528 False
91.614, 121.866, 2.397, 51.595 False
91.561, 121.718, 2.392, 51.662 False
91.505, 121.568, 2.411, 51.729 False
91.456, 121.416, 2.391, 51.796 False
91.403, 121.264, 2.403, 51.863 False
91.355, 121.111, 2.390, 51.930 False
91.304, 120.959, 2.402, 51.997 False
91.259, 120.806, 2.388, 52.064 False
91.211, 120.653, 2.401, 52.131 False
91.168, 120.498, 2.389, 52.198 False
91.123, 120.344, 2.402, 52.265 False
91.086, 120.190, 2.409, 52.332 False
91.043, 120.036, 2.422, 52.399 False
91.006, 119.880, 2.403, 52.466 False
90.967, 119.724, 2.410, 52.533 False
90.933, 119.567, 2.394, 52.600 False
90.897, 119.411, 2.404, 52.667 False
90.867, 119.254, 2.392, 52.734 False
90.834, 119.097, 2.405, 52.801 False
90.807, 118.939, 2.395, 52.868 False
90.777, 118.781, 2.408, 52.935 False
90.752, 118.621, 2.380, 53.002 False
90.726, 118.462, 2.396, 53.069 False
90.704, 118.302, 2.399, 53.136 False
90.678, 118.143, 2.415, 53.203 False
90.657, 117.983, 2.412, 53.270 False
90.634, 117.824, 2.422, 53.337 False
90.615, 117.663, 2.416, 53.404 False
90.594, 117.503, 2.424, 53.471 False
90.578, 117.342, 2.416, 53.538 False
90.560, 117.182, 2.423, 53.605 False
90.546, 117.021, 2.415, 53.672 False
90.530, 116.860, 2.423, 53.739 False
90.519, 116.699, 2.415, 53.806 False
90.505, 116.538, 2.423, 53.873 False
90.496, 116.377, 2.416, 53.940 False
90.484, 116.215, 2.423, 54.007 False
90.478, 116.054, 2.417, 54.074 False
90.469, 115.892, 2.424, 54.141 False
90.464, 115.731, 2.418, 54.208 False
90.458, 115.569, 2.426, 54.275 False
90.455, 115.408, 2.420, 54.342 False
90.451, 115.246, 2.427, 54.409 False
90.449, 115.084, 2.425, 54.476 False
90.445, 114.922, 2.431, 54.543 False
90.444, 114.760, 2.427, 54.610 False
90.442, 114.598, 2.432, 54.677 False
90.443, 114.436, 2.428, 54.744 False
90.443, 114.273, 2.432, 54.811 False
90.446, 114.111, 2.428, 54.878 False
90.447, 113.949, 2.433, 54.945 False
90.451, 113.787, 2.429, 55.012 False
90.454, 113.625, 2.434, 55.079 False
90.460, 113.463, 2.430, 55.146 False
90.464, 113.300, 2.434, 55.213 False
90.472, 113.138, 2.431, 55.280 False
90.478, 112.976, 2.436, 55.347 False
90.487, 112.814, 2.433, 55.414 False
90.494, 112.652, 2.437, 55.481 False
90.505, 112.490, 2.434, 55.548 False
90.514, 112.327, 2.438, 55.615 False
90.524, 112.165, 2.438, 55.682 False
90.533, 112.003, 2.440, 55.749 False
90.545, 111.840, 2.439, 55.816 False
90.554, 111.678, 2.441, 55.883 False
90.567, 111.516, 2.440, 55.950 False
90.578, 111.353, 2.442, 56.017 False
90.591, 111.191, 2.440, 56.084 False
90.603, 111.029, 2.442, 56.151 False
90.618, 110.866, 2.441, 56.218 False
90.630, 110.704, 2.443, 56.285 False
90.646, 110.542, 2.442, 56.352 False
90.660, 110.380, 2.444, 56.419 False
90.676, 110.217, 2.443, 56.486 False
90.691, 110.055, 2.445, 56.553 False
90.708, 109.893, 2.444, 56.620 False
90.723, 109.731, 2.446, 56.687 False
90.741, 109.569, 2.445, 56.754 False
90.758, 109.406, 2.447, 56.821 False
90.775, 109.244, 2.447, 56.888 False
90.791, 109.082, 2.448, 56.955 False
90.809, 108.919, 2.448, 57.022 False
90.826, 108.757, 2.449, 57.089 False
90.844, 108.595, 2.449, 57.156 False
90.861, 108.432, 2.450, 57.223 False
90.880, 108.270, 2.449, 57.290 False
90.898, 108.108, 2.450, 57.357 False
90.917, 107.946, 2.449, 57.424 False
90.935, 107.783, 2.450, 57.491 False
90.954, 107.621, 2.450, 57.558 False
90.973, 107.459, 2.451, 57.625 False
90.993, 107.297, 2.451, 57.692 False
91.012, 107.134, 2.452, 57.759 False
91.032, 106.972, 2.452, 57.826 False
91.052, 106.810, 2.453, 57.893 False
91.072, 106.648, 2.453, 57.960 False
91.092, 106.485, 2.454, 58.027 False
91.113, 106.323, 2.454, 58.094 False
91.133, 106.161, 2.454, 58.161 False
91.153, 105.998, 2.455, 58.228 False
91.173, 105.836, 2.455, 58.295 False
91.193, 105.673, 2.456, 58.362 False
91.213, 105.511, 2.456, 58.429 False
91.233, 105.348, 2.456, 58.496 False
91.253, 105.186, 2.457, 58.563 False
91.273, 105.023, 2.457, 58.630 False
91.293, 104.861, 2.457, 58.697 False
91.314, 104.698, 2.458, 58.764 False
91.334, 104.536, 2.458, 58.831 False
91.354, 104.373, 2.458, 58.898 False
91.374, 104.210, 2.459, 58.965 False
91.394, 104.048, 2.459, 59.032 False
91.414, 103.885, 2.459, 59.099 False
91.435, 103.722, 2.460, 59.166 False
91.455, 103.559, 2.460, 59.233 False
91.475, 103.397, 2.460, 59.300 False
91.495, 103.234, 2.461, 59.367 False
91.515, 103.071, 2.461, 59.434 False
91.534, 102.908, 2.461, 59.501 False
91.553, 102.745, 2.461, 59.568 False
91.573, 102.582, 2.462, 59.635 False
91.592, 102.419, 2.462, 59.702 False
91.611, 102.256, 2.462, 59.769 False
91.630, 102.093, 2.463, 59.836 False
91.650, 101.930, 2.463, 59.903 False
91.668, 101.767, 2.463, 59.970 False
91.687, 101.604, 2.464, 60.037 False
91.706, 101.441, 2.464, 60.104 False
91.724, 101.277, 2.464, 60.171 False
91.743, 101.114, 2.464, 60.238 False
91.761, 100.951, 2.465, 60.305 False
91.779, 100.787, 2.465, 60.372 False
91.797, 100.624, 2.465, 60.439 False
91.815, 100.461, 2.465, 60.506 False
91.833, 100.297, 2.466, 60.573 False
91.850, 100.134, 2.466, 60.640 False
91.868, 99.970, 2.466, 60.707 False
91.885, 99.807, 2.467, 60.774 False
91.902, 99.643, 2.467, 60.841 False
91.919, 99.480, 2.467, 60.908 False
91.936, 99.316, 2.467, 60.975 False
91.953, 99.152, 2.468, 61.042 False
91.969, 98.989, 2.468, 61.109 False
91.985, 98.825, 2.468, 61.176 False
92.002, 98.661, 2.468, 61.243 False
92.017, 98.497, 2.469, 61.310 False
92.033, 98.333, 2.469, 61.377 False
92.049, 98.170, 2.469, 61.444 False
92.064, 98.006, 2.469, 61.511 False
92.079, 97.842, 2.470, 61.578 False
92.094, 97.678, 2.470, 61.645 False
92.109, 97.514, 2.470, 61.712 False
92.123, 97.350, 2.470, 61.779 False
92.137, 97.186, 2.470, 61.846 False
92.152, 97.021, 2.471, 61.913 False
92.165, 96.857, 2.471, 61.980 False
92.179, 96.693, 2.471, 62.047 False
92.192, 96.529, 2.471, 62.114 False
92.205, 96.365, 2.472, 62.181 False
92.217, 96.200, 2.472, 62.248 False
92.230, 96.036, 2.472, 62.315 False
92.242, 95.871, 2.472, 62.382 False
92.254, 95.707, 2.473, 62.449 False
92.266, 95.543, 2.473, 62.516 False
92.277, 95.378, 2.473, 62.583 False
92.287, 95.214, 2.473, 62.650 False
92.298, 95.049, 2.473, 62.717 False
92.308, 94.884, 2.473, 62.784 False
92.318, 94.720, 2.474, 62.851 False
92.326, 94.555, 2.474, 62.918 False
92.336, 94.390, 2.474, 62.985 False
92.344, 94.226, 2.474, 63.052 False
92.352, 94.061, 2.475, 63.119 False
92.359, 93.896, 2.474, 63.186 False
92.367, 93.731, 2.475, 63.253 False
92.374, 93.566, 2.475, 63.320 False
92.381, 93.401, 2.476, 63.387 False
92.387, 93.236, 2.475, 63.454 False
92.393, 93.071, 2.476, 63.521 False
92.398, 92.906, 2.475, 63.588 False
92.404, 92.741, 2.476, 63.655 False
92.408, 92.576, 2.476, 63.722 False
92.413, 92.411, 2.477, 63.789 False
92.416, 92.246, 2.476, 63.856 False
92.420, 92.081, 2.477, 63.923 False
92.423, 91.916, 2.477, 63.990 False
92.426, 91.751, 2.477, 64.057 False
92.427, 91.586, 2.477, 64.124 False
92.430, 91.420, 2.478, 64.191 False
92.430, 91.255, 2.477, 64.258 False
92.432, 91.090, 2.478, 64.325 False
92.432, 90.925, 2.478, 64.392 False
92.433, 90.760, 2.479, 64.459 False
92.432, 90.594, 2.478, 64.526 False
92.432, 90.429, 2.479, 64.593 False
92.430, 90.264, 2.478, 64.660 False
92.429, 90.098, 2.479, 64.727 False
92.426, 89.933, 2.479, 64.794 False
92.424, 89.768, 2.480, 64.861 False
92.420, 89.603, 2.479, 64.928 False
92.418, 89.437, 2.480, 64.995 False
92.413, 89.272, 2.479, 65.062 False
92.410, 89.107, 2.480, 65.129 False
92.404, 88.941, 2.480, 65.196 False
92.400, 88.776, 2.481, 65.263 False
92.395, 88.611, 2.480, 65.330 False
